Instance name                                                                                                    | Checked answer | CPU time | Solver name  | Solver version
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 1.35779  | sapsrt       | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 1.72174  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 1.84172  | adaptnovelty | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 2.06269  | ranov        | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 2.12668  | SATzilla     | RANDOM    
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 4.31334  | gnovelty+    | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 174.411  | March KS     | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 850.757  | KCNFS        | 2004      
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 2740.62  | SAT7         | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 2986.04  | MiraXT       | v3        
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 3443.66  | minisat      | SAT 2007  
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | SAT            | 3765.01  | MXC          | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf                                            | UNKNOWN TO     | 5000.06  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN        | 2862.14  | adaptnovelty | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN EXCODE | 4999.24  | SATzilla     | RANDOM    
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.01  | KCNFS        | 2004      
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.01  | gnovelty+    | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.05  | ranov        | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.05  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.06  | sapsrt       | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.07  | MXC          | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.07  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.09  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.1   | SAT7         | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.1   | March KS     | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.11  | minisat      | SAT 2007  
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S211365596-08-UNSAT.cnf                                           | UNKNOWN TO     | 5000.15  | MiraXT       | v3        
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNSAT          | 2852.2   | SATzilla     | RANDOM    
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNSAT          | 2958.3   | KCNFS        | 2004      
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNSAT          | 4043.11  | March KS     | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN        | 2860.52  | adaptnovelty | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.06  | MXC          | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.06  | sapsrt       | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.06  | ranov        | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.06  | gnovelty+    | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.06  | SAT7         | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.08  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.09  | minisat      | SAT 2007  
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.09  | MiraXT       | v3        
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.1   | adaptg2wsat+ | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf                                           | UNKNOWN TO     | 5000.1   | adaptg2wsat0 | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN        | 2852.88  | adaptnovelty | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN        | 4999.26  | SATzilla     | RANDOM    
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.02  | KCNFS        | 2004      
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.03  | sapsrt       | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.03  | SAT7         | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.03  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.03  | gnovelty+    | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.04  | minisat      | SAT 2007  
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.05  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.06  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.09  | March KS     | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.11  | MXC          | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.12  | ranov        | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S376181597-04-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.14  | MiraXT       | v3        
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | SAT            | 2468.23  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN        | 2795.48  | adaptnovelty | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN EXCODE | 4999.22  | SATzilla     | RANDOM    
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.02  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.02  | March KS     | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.03  | ranov        | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.04  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.04  | minisat      | SAT 2007  
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.07  | SAT7         | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.09  | KCNFS        | 2004      
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.09  | MXC          | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.1   | sapsrt       | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.11  | gnovelty+    | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S384567560-10-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.2   | MiraXT       | v3        
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | SAT            | 64.7072  | sapsrt       | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | SAT            | 138.916  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | SAT            | 621.997  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | SAT            | 916.81   | adaptnovelty | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | SAT            | 2275.95  | ranov        | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN EXCODE | 4999.19  | SATzilla     | RANDOM    
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.02  | minisat      | SAT 2007  
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.05  | March KS     | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.05  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.05  | MXC          | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.07  | KCNFS        | 2004      
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.08  | MiraXT       | v3        
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.1   | gnovelty+    | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf                                         | UNKNOWN TO     | 5000.1   | SAT7         | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | SAT            | 3.72443  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | SAT            | 5.44617  | adaptnovelty | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | SAT            | 19.71    | adaptg2wsat0 | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | SAT            | 36.3965  | ranov        | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | SAT            | 37.6643  | sapsrt       | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | SAT            | 236.684  | gnovelty+    | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | SAT            | 1706.36  | March KS     | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | UNKNOWN EXCODE | 4999.2   | SATzilla     | RANDOM    
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | UNKNOWN TO     | 5000.04  | SAT7         | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | UNKNOWN TO     | 5000.08  | KCNFS        | 2004      
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | UNKNOWN TO     | 5000.08  | MXC          | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | UNKNOWN TO     | 5000.09  | minisat      | SAT 2007  
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | UNKNOWN TO     | 5000.12  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf                                             | UNKNOWN TO     | 5000.19  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 0.054991 | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 0.221965 | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 0.691894 | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 0.826873 | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 0.881865 | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 1.46878  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 2.72158  | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 3.2505   | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 5.2322   | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 6.81796  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 7.80881  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 105.621  | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 114.332  | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf                                             | SAT            | 372.854  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNSAT          | 16.9984  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNSAT          | 18.2542  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNSAT          | 28.0737  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNSAT          | 74.9146  | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNSAT          | 110.41   | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNSAT          | 118.202  | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNSAT          | 312.241  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNSAT          | 781.122  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNKNOWN        | 2276.56  | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNKNOWN TO     | 5000.05  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNKNOWN TO     | 5000.06  | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNKNOWN TO     | 5000.07  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNKNOWN TO     | 5000.09  | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf                                           | UNKNOWN TO     | 5000.09  | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNSAT          | 8.02478  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNSAT          | 8.34473  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNSAT          | 18.2552  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNSAT          | 37.1044  | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNSAT          | 46.7079  | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNSAT          | 59.189   | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNSAT          | 98.79    | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNSAT          | 325.625  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNKNOWN        | 2360.1   | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNKNOWN TO     | 5000.02  | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNKNOWN TO     | 5000.03  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNKNOWN TO     | 5000.07  | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNKNOWN TO     | 5000.07  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf                                           | UNKNOWN TO     | 5000.08  | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNSAT          | 0.404937 | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNSAT          | 0.723889 | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNSAT          | 0.787879 | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNSAT          | 1.04484  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNSAT          | 1.12183  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNSAT          | 1.38079  | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNSAT          | 1.46478  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNSAT          | 5.42617  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNKNOWN        | 2261.69  | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNKNOWN TO     | 5000.06  | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNKNOWN TO     | 5000.08  | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNKNOWN TO     | 5000.09  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNKNOWN TO     | 5000.1   | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf                                           | UNKNOWN TO     | 5000.1   | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 0.039993 | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 0.049991 | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 0.062989 | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 0.065989 | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 0.107982 | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 0.111982 | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 0.152975 | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 0.25396  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 1.9837   | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 4.31134  | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 14.0549  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 29.3915  | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 80.7457  | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf                                             | SAT            | 517.305  | DEWSATZ 1A   | 2007-02-08
